2025-05-16 15:52:17,FMNIST,KAN,32,False,1024,10,0.01,1314,5,3,silu,-1_1,91.11,87.06,254080,55.453209599945694,5.545320959994569
2025-05-16 16:30:01,FMNIST,MetaKAN,32,False,1024,10,1314,exponential,double,0.001,0.01,5,3,silu,-1_1,88.26,85.99,26130,56.31306329974905,5.631306329974905
2025-05-16 16:35:04,FMNIST,MetaKAN,32,False,1024,10,1314,cos,double,0.001,0.01,5,3,silu,-1_1,88.36333333333333,86.65,25778,56.039062800002284,5.603906280000229
2025-05-16 16:43:35,KMNIST,MetaKAN,32,False,1024,10,1314,cos,double,0.001,0.01,5,3,silu,-1_1,94.2,82.02,25778,56.36047569999937,5.636047569999937
2025-05-16 16:47:21,KMNIST,KAN,32,False,1024,10,0.01,1314,5,3,silu,-1_1,94.56,79.57,254080,54.6037599996198,5.46037599996198
